HUC10,HUC12,damID,streamID,reachID,Strahler,fr_StaStr,to_EndStr,fr_StaRea,to_EndRea,to_outlet,MIvalid,Z,MaxElev,Drainage,INFLOW_VOL,damLength,damOrient,PROC_CODE,VOL_1,AREA_1,V_A_1,V_LEN_1,V_STO_1,VOL_2,AREA_2,V_A_2,V_LEN_2,V_STO_2,VOL_3,AREA_3,V_A_3,V_LEN_3,V_STO_3,VOL_4,AREA_4,V_A_4,V_LEN_4,V_STO_4,VOL_5,AREA_5,V_A_5,V_LEN_5,V_STO_5,VOLmax,AREAmax,Vmax_Amax,Vmax_LEN,Vmax_STO,maxH,reachWid,B_orif,H_orif,_FID
Volga,Hewett,200065,20017,20017,2,320.000000000000000,83.430000000000000,320.000000000000000,83.430000000000000,14985.053407651800000,1,353.963714600000000,359.057065200000000,84683,16132.111500000000000,90.561879469999900,300,1,316.867014400000000,690.711819799999000,0.458754296000000,3.498900600000000,0.019642005000000,1449,1633,1,16,0,3651,2802,1,40,0,7121,4172,2,79,0,12017,5642,2,133,1,12547.121629999900000,5676.830350000000000,2.210233679000000,138.547495900000000,0.777773054000000,5.093350645000000,2,0.4,0.200000000000000,34
Volga,Hewett,200066,20018,20018,2,20.000000000000000,124.700000000000000,20.000000000000000,124.700000000000000,15693.129775161500000,1,374.789886500000000,377.042342899999000,30018,5718.429000000000000,81.112246659999900,200,1,259.580386200000000,862.973549000000000,0.300797616000000,3.200261327000000,0.045393654000000,2331,3314,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3249.427598000000000,3906.080418000000000,0.831889580000000,40.060875289999900,0.568237815000000,2.252456444000000,2,0.4,0.200000000000000,35
Volga,Hewett,200068,20019,20019,2,20.000000000000000,34.219999999999900,20.000000000000000,34.219999999999900,17865.046567973200000,1,349.572601299999000,351.040305799999000,24137,4598.098500000000000,28.260462700000000,100,1,17.356175000000000,64.306473909999900,0.269897787000000,0.614150419000000,0.003774642000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.092699370000000,129.569090200000000,0.494660411000000,2.267928167000000,0.013938957000000,1.467704468000000,2,0.4,0.200000000000000,36
Volga,Hewett,200070,20021,20021,2,20.000000000000000,332.680000000000000,20.000000000000000,332.680000000000000,15364.003849411400000,1,371.143676799999000,373.253506899999000,44310,8441.055000000000000,78.856292890000000,300,1,268.347884899999000,555.204724499999000,0.483331415000000,3.402998988000000,0.031790799000000,1810,2698,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2121.526668999990000,2902.880779999990000,0.730834929000000,26.903707879999900,0.251334302000000,2.109830177000000,2,0.4,0.200000000000000,37
Volga,Hewett,200071,20021,20021,2,120.000000000000000,232.680000000000000,120.000000000000000,232.680000000000000,15264.003849411400000,1,366.128906299999000,371.197289899999000,52824,10062.971999999900000,89.511937820000000,300,1,84.348860450000000,262.454631500000000,0.321384538000000,0.942319678000000,0.008382102000000,590,741,1,7,0,1605,1297,1,18,0,3390,2659,1,38,0,7380,5281,1,82,1,7745.271929999990000,5327.462591000000000,1.453838820000000,86.527809790000000,0.769680362000000,5.068383633000000,2,0.4,0.200000000000000,38
Volga,Hewett,200072,20021,20021,2,220.000000000000000,132.680000000000000,220.000000000000000,132.680000000000000,15164.003849411400000,1,362.260528599999000,367.347091999999000,68600,13068.299999999900000,76.017796880000000,200,1,111.411919999999000,306.637701900000000,0.363334056000000,1.465603117000000,0.008525357000000,686,899,1,9,0,2120,2201,1,28,0,5139,3708,1,68,0,9413,4845,2,124,1,9838.133298999990000,4891.309505999990000,2.011349575000000,129.418816399999000,0.752824262000000,5.086563408000000,2,0.4,0.200000000000000,39
Volga,Hewett,200073,20021,20021,2,320.000000000000000,32.680000000000000,320.000000000000000,32.680000000000000,15064.003849411400000,1,354.175384500000000,356.279892700000000,94526,18007.203000000000000,15.578581410000000,300,1,16.436278450000000,48.951733189999900,0.335764995000000,1.055056171000000,0.000912761000000,108,142,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.969231300000000,144.012504799999000,0.860822686000000,7.957671370000000,0.006884425000000,2.104508197000000,2,0.4,0.200000000000000,40
Volga,Hewett,200074,20022,20022,2,20.000000000000000,56.369999999999900,20.000000000000000,56.369999999999900,18453.252682048500000,1,353.067413299999000,354.171658600000000,41957,7992.808500000000000,33.691661269999900,100,1,103.125158999999000,271.741463500000000,0.379497327000000,3.060851116000000,0.012902243000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.155226099999000,290.895378999999000,0.457742665000000,3.952171577000000,0.016659379000000,1.104245314000000,2,0.4,0.200000000000000,41
Volga,Hewett,200076,20024,20024,2,20.000000000000000,112.409999999999000,20.000000000000000,112.409999999999000,18915.201728798900000,1,364.266082799999000,367.702883100000000,53845,10257.472499999900000,86.094504650000000,100,1,198.693175200000000,580.532415600000000,0.342260260000000,2.307849683000000,0.019370578000000,1379,1811,1,16,0,3987,3524,1,46,0,0,0,0,0,0,0,0,0,0,0,5749.717526000000000,4495.302819999990000,1.279050101000000,66.783792410000000,0.560539404000000,3.436800329000000,2,0.4,0.200000000000000,42
Volga,Hewett,200080,20025,20025,2,220.000000000000000,123.420000000000000,220.000000000000000,123.420000000000000,18291.801826144300000,1,339.375335699999000,340.644900000000000,110377,21026.818500000000000,60.852579960000000,100,1,333.094756000000000,995.316030500000000,0.334662304000000,5.473798420000000,0.015841424000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,678.345762899999000,1501.015750000000000,0.451924480000000,11.147362420000000,0.032260980000000,1.269564266000000,2,0.4,0.200000000000000,43
Volga,Hewett,200082,20027,20027,2,20.000000000000000,237.930000000000000,20.000000000000000,237.930000000000000,14860.108631649900000,1,348.785736100000000,353.114490600000000,41752,7953.756000000000000,83.619137440000000,100,1,327.350560200000000,766.504186600000000,0.427069501000000,3.914780398000000,0.041156726000000,1604,1936,1,19,0,4332,3698,1,52,1,8992,5616,2,108,1,0,0,0,0,0,10927.849009999900000,6046.855830000000000,1.807195230000000,130.685980999999000,1.373923089000000,4.328754507000000,2,0.4,0.200000000000000,44
Volga,Hewett,200083,20027,20027,2,120.000000000000000,137.930000000000000,120.000000000000000,137.930000000000000,14760.108631649900000,1,346.230560299999000,350.340741200000000,58525,11149.012500000000000,81.254026699999900,100,1,403.522439099999000,1058.151436000000000,0.381346588000000,4.966183898000000,0.036193559000000,2184,2622,1,27,0,5868,4817,1,72,1,11728,6870,2,144,1,0,0,0,0,0,12494.285250000000000,6943.944303999990000,1.799306662000000,153.768197799999000,1.120662951000000,4.110180905000000,2,0.4,0.200000000000000,45
Volga,Hewett,200088,20029,20029,2,220.000000000000000,100.900000000000000,220.000000000000000,100.900000000000000,17792.566843862900000,1,339.606964100000000,342.037349500000000,166598,31736.919000000000000,95.173113400000000,100,1,1797.559522000000000,4978.051763000000000,0.361096993000000,18.887261939999900,0.056639383000000,13292,18136,1,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22363.815780000000000,23528.639340000000000,0.950493373000000,234.980394999999000,0.704662471000000,2.430385389000000,2,0.4,0.200000000000000,46
Volga,Hewett,200090,20030,20030,2,20.000000000000000,181.969999999999000,20.000000000000000,181.969999999999000,17847.135502498400000,1,349.814666699999000,354.904757500000000,45076,8586.977999999990000,64.150938150000000,200,1,144.233128599999000,346.620559500000000,0.416112445000000,2.248340130000000,0.016796727000000,724,856,1,11,0,1896,1509,1,30,0,3828,2404,2,60,0,6956,3835,2,108,1,7305.912382999990000,3879.943118000000000,1.882994715000000,113.886290599999000,0.850812985000000,5.090090722000000,2,0.4,0.200000000000000,47
Volga,Hewett,200091,20030,20030,2,120.000000000000000,81.969999999999900,120.000000000000000,81.969999999999900,17747.135502498400000,1,343.663574200000000,348.756321800000000,58908,11221.974000000000000,44.279205509999900,200,1,28.597472029999900,87.128133009999900,0.328223170000000,0.645844290000000,0.002548346000000,222,332,1,5,0,752,730,1,17,0,1737,1258,1,39,0,3301,1884,2,75,0,3478.031515000000000,1902.590112999990000,1.828050872000000,78.547739849999900,0.309930456000000,5.092747592000000,2,0.4,0.200000000000000,48
Volga,Hewett,200092,20031,20031,2,20.000000000000000,99.609999999999900,20.000000000000000,99.609999999999900,15130.928077702500000,1,360.046844500000000,365.129339399999000,28431,5416.105499999990000,88.845633890000000,100,1,113.822904300000000,293.778218299999000,0.387445009000000,1.281131096000000,0.021015636000000,634,785,1,7,0,1757,1508,1,20,0,3765,2587,1,42,1,7087,4122,2,80,1,7431.703781999990000,4185.473171999990000,1.775594652000000,83.647371919999900,1.372149007000000,5.082494917000000,2,0.4,0.200000000000000,49
Volga,Hewett,200093,20032,20032,2,20.000000000000000,145.360000000000000,20.000000000000000,145.360000000000000,17664.242276272100000,1,341.150970500000000,344.226883600000000,31754,6049.136999999990000,77.611415420000000,100,1,293.009384399999000,824.831142300000000,0.355235598000000,3.775338754000000,0.048438213000000,1857,2410,1,24,0,5307,4729,1,68,1,0,0,0,0,0,0,0,0,0,0,5673.764924000000000,4894.042903999990000,1.159320634000000,73.104773219999900,0.937946177000000,3.075913149000000,2,0.4,0.200000000000000,50
Volga,Hewett,200095,20033,20033,2,20.000000000000000,176.960000000000000,20.000000000000000,176.960000000000000,14956.954533390500000,1,350.919219999999000,356.013931899999000,70439,13418.629499999900000,53.640745480000000,100,1,5.714663055000000,19.079822050000000,0.299513436000000,0.106535862000000,0.000425875000000,52,124,0,1,0,517,795,1,10,0,1542,1263,1,29,0,3064,1768,2,57,0,3232.751029000000000,1774.014046999990000,1.822280401000000,60.266705840000000,0.240915142000000,5.094711907000000,2,0.4,0.200000000000000,51
Volga,Hewett,200096,20033,20033,2,120.000000000000000,76.959999999999900,120.000000000000000,76.959999999999900,14856.954533390500000,1,342.140899699999000,347.233787800000000,90330,17207.865000000000000,20.913310859999900,100,1,13.144407299999900,36.448692080000000,0.360627681000000,0.628518716000000,0.000763860000000,87,117,1,4,0,255,231,1,12,0,569,415,1,27,0,1111,627,2,53,0,1170.792521000000000,628.715699399999000,1.862197050000000,55.983126169999900,0.068038221000000,5.092888158000000,2,0.4,0.200000000000000,52
Volga,Hewett,200100,20037,20037,2,20.000000000000000,165.620000000000000,20.000000000000000,165.620000000000000,14396.709612629900000,1,346.210266100000000,351.311470600000000,33748,6428.993999999990000,31.186468309999900,200,1,5.786107686000000,23.608807339999900,0.245082591000000,0.185532636000000,0.000900002000000,56,82,1,2,0,183,179,1,6,0,454,390,1,15,0,1014,713,1,33,0,1088.568573000000000,723.150549500000000,1.505313898000000,34.905157000000000,0.169321759000000,5.101204473000000,2,0.4,0.200000000000000,53
Volga,Hewett,200101,20037,20037,2,120.000000000000000,65.620000000000000,120.000000000000000,65.620000000000000,14296.709612629900000,1,338.874664300000000,343.948381100000000,46684,8893.301999999990000,32.454740139999900,100,1,23.871895620000000,66.525507910000000,0.358838232000000,0.735544192000000,0.002684256000000,140,182,1,4,0,396,335,1,12,0,821,525,2,25,0,1472,753,2,45,0,1528.446848999990000,754.411669200000000,2.026011674000000,47.094718430000000,0.171864944000000,5.073716744000000,2,0.4,0.200000000000000,54
Volga,Hewett,200103,20038,20038,2,120.000000000000000,278.370000000000000,120.000000000000000,278.370000000000000,17509.578603922600000,1,343.126586900000000,344.230205599999000,74219,14138.719499999900000,35.596321549999900,200,1,555.418185999999000,1230.207484999990000,0.451483341000000,15.603246680000000,0.039283486000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,694.425640599999000,1368.889885999990000,0.507291089000000,19.508353970000000,0.049115172000000,1.103618664000000,2,0.4,0.200000000000000,55
Volga,Hewett,200104,20038,20038,2,220.000000000000000,178.370000000000000,220.000000000000000,178.370000000000000,17409.578603922600000,1,338.249664300000000,343.349205299999000,90428,17226.533999999900000,38.435497839999900,300,1,17.784008870000000,53.246586080000000,0.333993410000000,0.462697503000000,0.001032361000000,144,215,1,4,0,509,549,1,13,0,1292,1089,1,34,0,3034,2680,1,79,0,3309.504792000000000,2774.803840999990000,1.192698649000000,86.105422799999900,0.192116696000000,5.099540977000000,2,0.4,0.200000000000000,56
Volga,Hewett,200105,20038,20038,2,320.000000000000000,78.370000000000000,320.000000000000000,78.370000000000000,17309.578603922600000,1,331.844909700000000,336.939806999999000,107915,20557.807499999900000,28.295225179999900,200,1,43.800659590000000,109.641905899999000,0.399488309000000,1.547987667000000,0.002130609000000,259,336,1,9,0,726,595,1,26,0,1472,925,2,52,0,2623,1350,2,93,0,2753.725320000000000,1357.882264999990000,2.027955877000000,97.321201810000000,0.133950341000000,5.094897376000000,2,0.4,0.200000000000000,57
Volga,Hewett,200106,20039,20039,2,20.000000000000000,219.889999999999000,20.000000000000000,219.889999999999000,18720.595044286600000,1,344.687805200000000,345.917408099999000,36202,6896.480999999990000,77.939930210000000,100,1,447.259912900000000,1271.552989999990000,0.351743039000000,5.738520828000000,0.064853352000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800.611637399999000,1760.843384000000000,0.454675098000000,10.272162620000000,0.116089878000000,1.229602961000000,2,0.4,0.200000000000000,58
Volga,Hewett,200109,20040,20040,2,20.000000000000000,52.899999999999900,20.000000000000000,52.899999999999900,14880.719999499000000,1,365.567352299999000,367.212007700000000,64428,12273.533999999900000,57.235147370000000,100,1,274.655126100000000,699.727628600000000,0.392517195000000,4.798714404000000,0.022377836000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,992.873116099999000,1541.206582000000000,0.644218061000000,17.347262330000000,0.080895455000000,1.644655389000000,2,0.4,0.200000000000000,59
Volga,Hewett,200110,20041,20041,2,20.000000000000000,218.389999999999000,20.000000000000000,218.389999999999000,18303.045051209700000,1,339.229034399999000,340.683521699999000,45074,8586.596999999990000,87.381574979999900,100,1,511.991142500000000,1506.497462000000000,0.339855297000000,5.859257430000000,0.059626781000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1497.441598000000000,2794.619207000000000,0.535830282000000,17.136811720000000,0.174392905000000,1.454487264000000,2,0.4,0.200000000000000,60
Volga,Hewett,200113,20042,20042,2,20.000000000000000,136.969999999999000,20.000000000000000,136.969999999999000,14958.979509408000000,1,355.420867900000000,360.484641399999000,53230,10140.315000000000000,59.622450049999900,100,1,56.795002609999900,311.869386599999000,0.182111503000000,0.952577470000000,0.005600911000000,692,932,1,12,0,1850,1372,1,31,0,3448,1825,2,58,0,5498,2230,2,92,1,5640.977125999990000,2233.581412999990000,2.525530116000000,94.611629019999900,0.556292100000000,5.063773431000000,2,0.4,0.200000000000000,61
Volga,Hewett,200114,20042,20042,2,120.000000000000000,36.969999999999900,120.000000000000000,36.969999999999900,14858.979509408000000,1,343.785522500000000,348.873023499999000,65092,12400.025999999900000,31.106037720000000,100,1,11.331511640000000,31.399364739999900,0.360883468000000,0.364286565000000,0.000913830000000,78,105,1,2,0,229,201,1,7,0,494,346,1,16,0,935,518,2,30,0,981.186592199999000,518.242865700000000,1.893294934000000,31.543284329999900,0.079127785000000,5.087500994000000,2,0.4,0.200000000000000,62
Volga,Hewett,200117,20044,20044,2,120.000000000000000,224.789999999999000,120.000000000000000,224.789999999999000,18725.498922115800000,1,344.289215099999000,345.450906799999000,55018,10480.929000000000000,82.417345290000000,100,1,620.944576200000000,1690.307532999990000,0.367355977000000,7.534149202000000,0.059245185000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,930.330093499999000,2084.264309000000000,0.446358981000000,11.288037610000000,0.088764087000000,1.161691666000000,2,0.4,0.200000000000000,63
Volga,Hewett,200120,20045,20045,2,20.000000000000000,249.430000000000000,20.000000000000000,249.430000000000000,16920.840652024700000,1,341.731658900000000,346.559795599999000,27228,5186.934000000000000,43.291237610000000,200,1,42.451551039999900,110.042664799999000,0.385773564000000,0.980603775000000,0.008184325000000,235,284,1,5,0,623,497,1,14,0,1245,749,2,29,0,0,0,0,0,0,1957.400726999990000,921.278530700000000,2.124656834000000,45.214709360000000,0.377371435000000,4.828136626000000,2,0.4,0.200000000000000,64
Volga,Hewett,200121,20045,20045,2,120.000000000000000,149.430000000000000,120.000000000000000,149.430000000000000,16820.840652024700000,1,334.271575900000000,339.358849299999000,55836,10636.757999999900000,22.421300010000000,100,1,38.115601060000000,81.217447039999900,0.469303117000000,1.699972841000000,0.003583385000000,174,195,1,8,0,428,324,1,19,0,830,489,2,37,0,1418,679,2,63,0,1478.026137999990000,679.950184000000000,2.173727094000000,65.920626249999900,0.138954570000000,5.087273345000000,2,0.4,0.200000000000000,65
Volga,Hewett,200122,20045,20045,2,220.000000000000000,49.430000000000000,220.000000000000000,49.430000000000000,16720.840652024700000,1,325.078521700000000,327.138883899999000,68338,13018.388999999900000,10.434130750000000,100,1,11.732660500000000,37.363414630000000,0.314014675000000,1.124450209000000,0.000901238000000,73,75,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.059566919999900,75.100088679999900,1.039407121000000,7.481175848000000,0.005996100000000,2.060362163000000,2,0.4,0.200000000000000,66
Volga,Hewett,200123,20046,20046,2,20.000000000000000,205.360000000000000,20.000000000000000,205.360000000000000,17956.471060608900000,1,351.419952400000000,356.522040699999000,42285,8055.292499999990000,73.972401930000000,100,1,77.105064470000000,188.546687200000000,0.408944149000000,1.042349072000000,0.009571976000000,447,577,1,6,0,1280,1167,1,17,0,2864,1985,1,39,0,5313,2918,2,72,1,5615.041178999990000,2943.829341999990000,1.907393577000000,75.907244219999900,0.697062357000000,5.102088290000000,2,0.4,0.200000000000000,67
Volga,Hewett,200124,20046,20046,2,120.000000000000000,105.359999999999000,120.000000000000000,105.359999999999000,17856.471060608900000,1,346.699310299999000,351.795751499999000,69768,13290.804000000000000,48.808450770000000,100,1,101.603992599999000,230.204239999999000,0.441364558000000,2.081688540000000,0.007644684000000,519,659,1,11,0,1435,1137,1,29,0,2857,1785,2,59,0,5206,2919,2,107,0,5490.383893000000000,2933.829815000000000,1.871405037000000,112.488386899999000,0.413096446000000,5.096441185000000,2,0.4,0.200000000000000,68
Volga,Hewett,200126,20047,20047,2,20.000000000000000,287.829999999999000,20.000000000000000,287.829999999999000,12682.839097075400000,1,337.458435099999000,341.151419999999000,27381,5216.080500000000000,81.423548179999900,100,1,59.385852819999900,191.030295899999000,0.310871386000000,0.729344939000000,0.011385149000000,507,755,1,6,0,1637,1567,1,20,0,0,0,0,0,0,0,0,0,0,0,2993.589394999990000,2367.967680000000000,1.264201965000000,36.765646570000000,0.573915490000000,3.692984960000000,2,0.4,0.200000000000000,69
Volga,Hewett,200127,20047,20047,2,120.000000000000000,187.830000000000000,120.000000000000000,187.830000000000000,12582.839097075400000,1,331.203033399999000,336.295030300000000,69003,13145.071500000000000,71.101133399999900,200,1,27.072822469999900,135.392007500000000,0.199958794000000,0.380764992000000,0.002059542000000,436,744,1,6,0,1464,1331,1,21,0,3200,2207,1,45,0,6051,3550,2,85,0,6381.575404000000000,3594.809580000000000,1.775219316000000,89.753497560000000,0.485472856000000,5.091996883000000,2,0.4,0.200000000000000,70
Volga,Hewett,200128,20047,20047,2,220.000000000000000,87.829999999999900,220.000000000000000,87.829999999999900,12482.839097075400000,1,323.040832500000000,328.108511000000000,83677,15940.468500000000000,22.767442440000000,200,1,6.971015733000000,13.682580130000000,0.509481082000000,0.306183523000000,0.000437316000000,32,42,1,1,0,105,129,1,5,0,297,252,1,13,0,633,405,2,28,0,661.754983000000000,407.814872799999000,1.622684770000000,29.065846319999900,0.041514149000000,5.067678452000000,2,0.4,0.200000000000000,71
Volga,Hewett,200129,20048,20048,2,20.000000000000000,988.159999999999000,20.000000000000000,988.159999999999000,13383.170968932500000,1,350.544982899999000,354.728121699999000,33389,6360.604500000000000,81.914631349999900,100,1,202.714768800000000,505.825806199999000,0.400760037000000,2.474707698000000,0.031870362000000,1394,2027,1,17,0,4419,4259,1,54,1,10136,7167,1,124,2,0,0,0,0,0,11489.147539999900000,7499.329684000000000,1.532023264000000,140.257574900000000,1.806298056000000,4.183138818000000,2,0.4,0.200000000000000,72
Volga,Hewett,200130,20048,20048,2,120.000000000000000,888.159999999999000,120.000000000000000,888.159999999999000,13283.170968932500000,1,347.915893600000000,351.698734399999000,49930,9511.665000000000000,74.715151370000000,100,1,336.886806900000000,785.282970099999000,0.429000526000000,4.508948998000000,0.035418279000000,1701,1931,1,23,0,4462,3649,1,60,0,0,0,0,0,0,0,0,0,0,0,7875.549151999990000,4953.557233999990000,1.589877492000000,105.407658400000000,0.827988491000000,3.782840813000000,2,0.4,0.200000000000000,73
Volga,Hewett,200131,20048,20048,2,220.000000000000000,788.159999999999000,220.000000000000000,788.159999999999000,13183.170968932500000,1,345.340454099999000,348.777330899999000,68925,13130.212499999900000,91.085381339999900,100,1,143.369919199999000,452.073638000000000,0.317138420000000,1.574016786000000,0.010919086000000,920,1113,1,10,0,3154,3599,1,35,0,0,0,0,0,0,0,0,0,0,0,4931.095005999990000,4384.433466000000000,1.124682367000000,54.137062770000000,0.375553328000000,3.436876754000000,2,0.4,0.200000000000000,74
Volga,Hewett,200132,20048,20048,2,320.000000000000000,688.159999999999000,320.000000000000000,688.159999999999000,13083.170968932500000,1,341.077148399999000,346.182552600000000,98403,18745.771499999900000,67.765512070000000,100,1,190.151549700000000,205.633093099999000,0.924712782000000,2.806022471000000,0.010143704000000,402,230,2,6,0,958,1111,1,14,0,2829,2698,1,42,0,6609,4830,1,98,0,7125.511252999990000,4908.561255999990000,1.451649655000000,105.149522700000000,0.380112990000000,5.105404129000000,2,0.4,0.200000000000000,75
Volga,Hewett,200133,20048,20048,2,420.000000000000000,588.159999999999000,420.000000000000000,588.159999999999000,12983.170968932500000,1,333.140319799999000,338.265254299999000,111774,21292.947000000000000,27.844556850000000,200,1,28.834296739999900,79.871588919999900,0.361008177000000,1.035545184000000,0.001354171000000,214,307,1,8,0,655,581,1,24,0,1348,814,2,48,0,2304,1069,2,83,0,2438.798373999990000,1074.903921000000000,2.268852430000000,87.586180200000000,0.114535502000000,5.124934462000000,2,0.4,0.200000000000000,76
Volga,Hewett,200134,20048,20048,2,520.000000000000000,488.160000000000000,520.000000000000000,488.160000000000000,12883.170968932500000,1,328.348907499999000,333.422764900000000,125963,23995.951499999900000,32.653392210000000,100,1,24.424911229999900,67.286625770000000,0.362998010000000,0.748005324000000,0.001017876000000,154,212,1,5,0,472,455,1,14,0,1088,781,1,33,0,2036,1061,2,62,0,2115.985588000000000,1061.903649000000000,1.992634255000000,64.801401780000000,0.088180941000000,5.073857399000000,2,0.4,0.200000000000000,77
Volga,Hewett,200135,20048,20048,2,620.000000000000000,388.160000000000000,620.000000000000000,388.160000000000000,12783.170968932500000,1,325.061737100000000,330.174362900000000,138439,26372.629499999900000,34.478066210000000,100,1,28.322511939999900,87.688749319999900,0.322989120000000,0.821464631000000,0.001073936000000,206,286,1,6,0,649,617,1,19,0,1451,1023,1,42,0,2717,1463,2,79,0,2885.031132000000000,1466.868885999990000,1.966795505000000,83.677289619999900,0.109394899000000,5.112625801000000,2,0.4,0.200000000000000,78
Volga,Hewett,200136,20048,20048,2,720.000000000000000,288.160000000000000,720.000000000000000,288.160000000000000,12683.170968932500000,1,321.664428699999000,326.764174700000000,152910,29129.354999999900000,36.510009560000000,300,1,40.296278979999900,97.274017490000000,0.414255317000000,1.103704969000000,0.001383356000000,235,307,1,6,0,696,662,1,19,0,1617,1184,1,44,0,3055,1652,2,84,0,3223.408510000000000,1655.851994000000000,1.946676708000000,88.288350190000000,0.110658424000000,5.099745965000000,2,0.4,0.200000000000000,79
Volga,Hewett,200137,20048,20048,2,820.000000000000000,188.159999999999000,820.000000000000000,188.159999999999000,12583.170968932500000,1,317.767913799999000,322.869524800000000,171343,32640.841499999900000,35.681289860000000,200,1,29.770813870000000,98.127627189999900,0.303388706000000,0.834353634000000,0.000912072000000,238,328,1,7,0,703,632,1,20,0,1548,1091,1,43,0,2967,1733,2,83,0,3146.345960000000000,1752.843325000000000,1.794995546000000,88.179154199999900,0.096392918000000,5.101611011000000,2,0.4,0.200000000000000,80
Volga,Hewett,200138,20048,20048,2,920.000000000000000,88.159999999999900,920.000000000000000,88.159999999999900,12483.170968932500000,1,315.109313999999000,320.203127300000000,203378,38743.508999999900000,38.963184869999900,200,1,93.609404049999900,217.752930899999000,0.429888147000000,2.402509045000000,0.002416131000000,474,586,1,12,0,1402,1358,1,36,0,3259,2352,1,84,0,6146,3314,2,158,0,6460.533408000000000,3326.700787000000000,1.942024192000000,165.811224900000000,0.166751375000000,5.093813289000000,2,0.4,0.200000000000000,81
Volga,Hewett,200139,20049,20049,2,20.000000000000000,567.950000000000000,20.000000000000000,567.950000000000000,14683.386735419200000,1,354.691192600000000,359.831221200000000,42414,8079.867000000000000,52.719153720000000,300,1,23.763907669999900,50.727325620000000,0.468463641000000,0.450764210000000,0.002941126000000,104,114,1,2,0,286,340,1,5,0,1042,1101,1,20,0,2476,1890,1,47,0,2745.282024999990000,1920.891908999990000,1.429170487000000,52.073711950000000,0.339768220000000,5.140028575000000,2,0.4,0.200000000000000,82
Volga,Hewett,200140,20049,20049,2,120.000000000000000,467.949999999999000,120.000000000000000,467.949999999999000,14583.386735419200000,1,348.757141100000000,353.897402600000000,68568,13062.203999999900000,38.103939349999900,300,1,37.675054860000000,101.168196399999000,0.372400183000000,0.988744353000000,0.002884280000000,230,316,1,6,0,717,670,1,19,0,1610,1128,1,42,0,2980,1570,2,78,0,3202.711384000000000,1574.272308000000000,2.034407496000000,84.051975690000000,0.245189203000000,5.140261458000000,2,0.4,0.200000000000000,83
Volga,Hewett,200141,20049,20049,2,220.000000000000000,367.949999999999000,220.000000000000000,367.949999999999000,14483.386735419200000,1,340.869018600000000,345.971321799999000,93341,17781.460500000000000,46.871860990000000,300,1,1.660010222000000,6.744859167000000,0.246114883000000,0.035415923000000,0.000093356200000,41,99,0,1,0,241,321,1,5,0,725,664,1,15,0,1570,1000,2,33,0,1673.651593999990000,1005.896074999990000,1.663841460000000,35.706958469999900,0.094123404000000,5.102303211000000,2,0.4,0.200000000000000,84
Volga,Hewett,200142,20049,20049,2,320.000000000000000,267.949999999999000,320.000000000000000,267.949999999999000,14383.386735419200000,1,333.755340600000000,338.812052900000000,119443,22753.891500000000000,28.082613129999900,300,1,8.749299560000000,33.550766099999900,0.260777937000000,0.311555749000000,0.000384519000000,93,136,1,3,0,311,319,1,11,0,762,592,1,27,0,1495,836,2,53,0,1543.066137000000000,837.004069200000000,1.843558704000000,54.947384370000000,0.067815483000000,5.056712295000000,2,0.4,0.200000000000000,85
Volga,Hewett,200143,20049,20049,2,420.000000000000000,167.949999999999000,420.000000000000000,167.949999999999000,14283.386735419200000,1,324.427123999999000,329.500176899999000,155720,29664.659999999900000,20.150319700000000,300,1,2.537531103000000,7.805487587000000,0.325095784000000,0.125930067000000,0.000085540500000,31,58,1,2,0,129,151,1,6,0,345,292,1,17,0,713,419,2,35,0,744.604217299999000,419.535342200000000,1.774830729000000,36.952476599999900,0.025100716000000,5.073052840000000,2,0.4,0.200000000000000,86
