damID,mid_2080_01feb_gen100,mid_2080_01feb_%,mid_5050_01feb_gen100,mid_5050_01feb_%,mid_8020_01feb_gen100,mid_8020_01feb_%,mid_2080SP_01feb_gen100,mid_2080SP_01feb_%,mid_5050SP_01feb_gen100,mid_5050SP_01feb_%,mid_8020SP_01feb_gen100,mid_8020SP_01feb_%
200546,0,0.0,23,4.872881355932203,0,0.0,6,1.271186440677966,0,0.0,0,0.0
200547,0,0.0,0,0.0,0,0.0,8,1.694915254237288,0,0.0,0,0.0
200548,2,0.423728813559322,0,0.0,28,5.932203389830509,4,0.847457627118644,1,0.211864406779661,0,0.0
200549,0,0.0,0,0.0,0,0.0,4,0.847457627118644,7,1.4830508474576272,1,0.211864406779661
200550,6,1.271186440677966,59,12.5,2,0.423728813559322,52,11.016949152542374,55,11.652542372881356,37,7.838983050847458
200552,3,0.635593220338983,16,3.389830508474576,25,5.296610169491525,92,19.491525423728813,62,13.135593220338983,9,1.9067796610169492
200558,80,16.949152542372882,18,3.8135593220338984,0,0.0,6,1.271186440677966,0,0.0,0,0.0
200559,1,0.211864406779661,0,0.0,0,0.0,0,0.0,1,0.211864406779661,0,0.0
200560,2,0.423728813559322,2,0.423728813559322,0,0.0,0,0.0,0,0.0,0,0.0
200561,81,17.161016949152543,20,4.237288135593221,0,0.0,0,0.0,6,1.271186440677966,20,4.237288135593221
200562,8,1.694915254237288,8,1.694915254237288,123,26.059322033898304,69,14.61864406779661,45,9.533898305084746,157,33.26271186440678
200563,0,0.0,34,7.203389830508475,5,1.0593220338983051,0,0.0,0,0.0,1,0.211864406779661
200565,0,0.0,0,0.0,0,0.0,24,5.084745762711864,1,0.211864406779661,0,0.0
200566,0,0.0,33,6.991525423728813,0,0.0,30,6.3559322033898304,1,0.211864406779661,3,0.635593220338983
200567,80,16.949152542372882,33,6.991525423728813,15,3.1779661016949152,51,10.805084745762711,39,8.26271186440678,23,4.872881355932203
200574,80,16.949152542372882,16,3.389830508474576,0,0.0,8,1.694915254237288,0,0.0,1,0.211864406779661
200575,4,0.847457627118644,16,3.389830508474576,1,0.211864406779661,0,0.0,13,2.7542372881355934,1,0.211864406779661
200576,35,7.415254237288136,1,0.211864406779661,0,0.0,30,6.3559322033898304,9,1.9067796610169492,0,0.0
200592,74,15.677966101694915,1,0.211864406779661,1,0.211864406779661,0,0.0,6,1.271186440677966,53,11.228813559322035
