damID	depth	storage	outflow_rect
401412	3.2	8368.8	19.72
401412	3.3	9267.2	20.11
401412	3.4	10165.6	20.5
401412	3.5	11064.0	20.88
401412	3.6	11962.4	21.25
401412	3.7	12860.8	21.61
401412	3.8	13759.2	21.97
401412	3.9	14657.6	22.33
401412	4.0	15556.0	22.68
401412	4.1	16828.1	23.02
401412	4.2	18100.2	23.36
401412	4.3	19372.3	23.69
401412	4.4	20644.4	24.02
401412	4.5	21916.5	24.34
401412	4.6	23188.6	24.66
401412	4.7	24460.7	24.98
401412	4.8	25732.8	25.29
401412	4.9	27004.9	25.6
401412	5.0	28277.0	25.9
401412	5.1	28454.34	26.2
401412	5.122397599	30050.4	26.27
401413	0.0	0.0	0.0
401413	0.1	17.0	0.0
401413	0.2	34.0	0.11
401413	0.3	51.0	0.34
401413	0.4	68.0	0.65
401413	0.5	85.0	0.99
401413	0.6	101.99	1.4
401413	0.7	118.99	1.86
401413	0.8	135.99	2.35
401413	0.9	152.99	2.87
401413	1.0	169.99	3.42
401413	1.1	281.69	4.01
401413	1.2	393.39	4.63
401413	1.3	505.09	5.27
401413	1.4	616.79	5.94
401413	1.5	728.5	6.64
401413	1.6	840.2	7.37
401413	1.7	951.9	8.12
401413	1.8	1063.6	8.89
401413	1.9	1175.3	13.54
401413	2.0	1287.0	14.12
401413	2.1	1757.3	14.67
401413	2.2	2227.6	15.2
401413	2.3	2697.9	15.72
401413	2.4	3168.2	16.21
401413	2.5	3638.5	16.69
401413	2.6	4108.8	17.16
401413	2.7	4579.1	17.61
401413	2.8	5049.4	18.05
401413	2.9	5519.7	18.48
401413	3.0	5990.0	18.9
401413	3.1	7139.0	19.31
401413	3.2	8288.0	19.72
401413	3.3	9437.0	20.11
401413	3.4	10586.0	20.5
401413	3.5	11735.0	20.88
401413	3.6	12884.0	21.25
401413	3.7	14033.0	21.61
401413	3.8	15182.0	21.97
401413	3.9	16331.0	22.33
401413	4.0	17480.0	22.68
401413	4.1	19227.4	23.02
401413	4.2	20974.8	23.36
401413	4.3	22722.2	23.69
401413	4.4	24469.6	24.02
401413	4.5	26217.0	24.34
401413	4.6	27964.4	24.66
401413	4.7	29711.8	24.98
401413	4.8	31459.2	25.29
401413	4.9	33206.6	25.6
401413	5.0	34954.0	25.9
401413	5.1	35272.05	26.2
401413	5.152357727	38134.47	26.36
401414	0.0	0.0	0.0
401414	0.1	19.43	0.0
401414	0.2	38.86	0.11
401414	0.3	58.29	0.34
401414	0.4	77.72	0.65
401414	0.5	97.15	0.99
401414	0.6	116.57	1.4
401414	0.7	136.0	1.86
401414	0.8	155.43	2.35
401414	0.9	174.86	2.87
401414	1.0	194.29	3.42
401414	1.1	303.06	4.01
401414	1.2	411.83	4.63
401414	1.3	520.6	5.27
401414	1.4	629.37	5.94
401414	1.5	738.15	6.64
401414	1.6	846.92	7.37
401414	1.7	955.69	8.12
401414	1.8	1064.46	8.89
401414	1.9	1173.23	13.54
401414	2.0	1282.0	14.12
401414	2.1	1828.5	14.67
401414	2.2	2375.0	15.2
401414	2.3	2921.5	15.72
401414	2.4	3468.0	16.21
401414	2.5	4014.5	16.69
401414	2.6	4561.0	17.16
401414	2.7	5107.5	17.61
401414	2.8	5654.0	18.05
401414	2.9	6200.5	18.48
401414	3.0	6747.0	18.9
401414	3.1	7930.2	19.31
401414	3.2	9113.4	19.72
401414	3.3	10296.6	20.11
401414	3.4	11479.8	20.5
401414	3.5	12663.0	20.88
401414	3.6	13846.2	21.25
401414	3.7	15029.4	21.61
401414	3.8	16212.6	21.97
401414	3.9	17395.8	22.33
401414	4.0	18579.0	22.68
401414	4.1	19635.8	23.02
401414	4.2	20692.61	23.36
401414	4.3	21749.41	23.69
401414	4.4	22806.21	24.02
401414	4.5	23863.02	24.34
401414	4.587944873	29147.03	24.62
401415	0.0	0.0	0.0
401415	0.1	10.28	0.0
401415	0.2	20.56	0.1
401415	0.3	30.85	0.3
401415	0.4	41.13	0.58
401415	0.5	51.41	0.89
401415	0.6	61.69	1.26
401415	0.7	71.98	1.67
401415	0.8	82.26	2.1
401415	0.9	92.54	2.57
401415	1.0	102.82	3.07
401415	1.1	131.14	3.59
401415	1.2	159.46	4.14
401415	1.3	187.78	4.72
401415	1.4	216.09	5.33
401415	1.5	244.41	5.95
401415	1.6	272.73	8.89
401415	1.7	301.05	9.33
401415	1.8	329.36	9.75
401415	1.9	357.68	10.15
401415	2.0	386.0	10.53
401415	2.1	451.8	10.9
401415	2.2	517.6	11.26
401415	2.3	583.4	11.61
401415	2.4	649.2	11.94
401415	2.5	715.0	12.27
401415	2.6	780.8	12.59
401415	2.7	846.6	12.9
401415	2.8	912.4	13.2
401415	2.9	978.2	13.49
401415	3.0	1044.0	13.78
401415	3.1	1065.05	14.07
401415	3.176058632	1254.5	14.28
401416	0.0	0.0	0.0
401416	0.1	14.09	0.0
401416	0.2	28.18	0.11
401416	0.3	42.28	0.34
401416	0.4	56.37	0.65
401416	0.5	70.46	0.99
401416	0.6	84.55	1.4
401416	0.7	98.65	1.86
401416	0.8	112.74	2.35
401416	0.9	126.83	2.87
401416	1.0	140.92	3.42
401416	1.1	207.33	4.01
401416	1.2	273.74	4.63
401416	1.3	340.15	5.27
401416	1.4	406.55	5.94
401416	1.5	472.96	6.64
401416	1.6	539.37	9.92
401416	1.7	605.78	10.42
401416	1.8	672.18	10.88
401416	1.9	738.59	11.33
401416	2.0	805.0	11.76
401416	2.1	922.8	12.17
401416	2.2	1040.6	12.57
401416	2.3	1158.4	12.96
401416	2.4	1276.2	13.33
401416	2.5	1394.0	13.69
401416	2.6	1511.8	14.05
401416	2.7	1629.6	14.39
401416	2.8	1747.4	14.73
401416	2.9	1865.2	15.06
401416	3.0	1983.0	15.39
401416	3.095706836	2145.59	15.69
401417	0.0	0.0	0.0
401417	0.1	16.64	0.0
401417	0.2	33.29	0.11
401417	0.3	49.93	0.34
401417	0.4	66.58	0.65
401417	0.5	83.22	0.99
401417	0.6	99.87	1.4
401417	0.7	116.51	1.86
401417	0.8	133.16	2.35
401417	0.9	149.8	2.87
401417	1.0	166.45	3.42
401417	1.1	255.8	4.01
401417	1.2	345.16	4.63
401417	1.3	434.51	5.27
401417	1.4	523.87	5.94
401417	1.5	613.22	6.64
401417	1.6	702.58	10.3
401417	1.7	791.93	10.83
401417	1.8	881.29	11.33
401417	1.9	970.64	11.8
401417	2.0	1060.0	12.26
401417	2.1	1253.3	12.7
401417	2.2	1446.6	13.12
401417	2.3	1639.9	13.53
401417	2.4	1833.2	13.93
401417	2.5	2026.5	14.32
401417	2.6	2219.8	14.69
401417	2.7	2413.1	15.06
401417	2.8	2606.4	15.42
401417	2.9	2799.7	15.77
401417	3.0	2993.0	16.11
401417	3.1	3060.7	16.44
401417	3.2	3128.39	16.77
401417	3.284021642	3669.97	17.04
401418	0.0	0.0	0.0
401418	0.1	9.15	0.0
401418	0.2	18.3	0.09
401418	0.3	27.45	0.26
401418	0.4	36.6	0.48
401418	0.5	45.76	0.75
401418	0.6	54.91	1.05
401418	0.7	64.06	1.4
401418	0.8	73.21	1.76
401418	0.9	82.36	2.15
401418	1.0	91.51	3.59
401418	1.1	167.66	3.89
401418	1.2	243.81	4.17
401418	1.3	319.96	4.43
401418	1.4	396.11	4.67
401418	1.5	472.26	4.9
401418	1.6	548.4	5.12
401418	1.7	624.55	5.33
401418	1.8	700.7	5.54
401418	1.9	776.85	5.73
401418	2.0	853.0	5.92
401418	2.1	1069.21	6.1
401418	2.2	1285.41	6.28
401418	2.3	1501.62	6.45
401418	2.4	1717.82	6.62
401418	2.5	1934.03	6.79
401418	2.6	2150.24	6.95
401418	2.7	2366.44	7.1
401418	2.8	2582.65	7.26
401418	2.880829752	3015.06	7.38
401420	0.0	0.0	0.0
401420	0.1	13.08	0.0
401420	0.2	26.16	0.09
401420	0.3	39.24	0.28
401420	0.4	52.32	0.54
401420	0.5	65.4	0.83
401420	0.6	78.47	1.17
401420	0.7	91.55	1.55
401420	0.8	104.63	1.96
401420	0.9	117.71	2.39
401420	1.0	130.79	2.85
401420	1.1	209.21	3.34
401420	1.2	287.63	3.86
401420	1.3	366.05	4.39
401420	1.4	444.47	4.95
401420	1.5	522.9	5.54
401420	1.6	601.32	8.59
401420	1.7	679.74	9.02
401420	1.8	758.16	9.44
401420	1.9	836.58	9.83
401420	2.0	915.0	10.21
401420	2.1	1236.3	10.58
401420	2.2	1557.6	10.93
401420	2.3	1878.9	11.28
401420	2.4	2200.2	11.61
401420	2.5	2521.5	11.93
401420	2.6	2842.8	12.24
401420	2.7	3164.1	12.55
401420	2.8	3485.4	12.85
401420	2.9	3806.7	13.14
401420	3.0	4128.0	13.42
401420	3.1	4781.4	13.7
401420	3.2	5434.8	13.97
401420	3.3	6088.2	14.24
401420	3.4	6741.6	14.51
401420	3.5	7395.0	14.76
401420	3.6	8048.4	15.02
401420	3.7	8701.8	15.27
401420	3.8	9355.2	15.51
401420	3.9	10008.6	15.75
401420	4.0	10662.0	15.99
401420	4.1	11667.5	16.23
401420	4.2	12673.0	16.46
401420	4.3	13678.5	16.68
401420	4.4	14684.0	16.91
401420	4.5	15689.5	17.13
401420	4.6	16695.0	17.35
401420	4.7	17700.5	17.57
401420	4.8	18706.0	17.78
401420	4.9	19711.5	17.99
401420	5.0	20717.0	18.2
401420	5.1	20857.48	18.4
401420	5.115662132	22121.77	18.44
401421	0.0	0.0	0.0
401421	0.1	4.75	0.0
401421	0.2	9.5	0.09
401421	0.3	14.25	0.28
401421	0.4	19.0	0.54
401421	0.5	23.76	0.83
401421	0.6	28.51	1.17
401421	0.7	33.26	1.55
401421	0.8	38.01	1.96
401421	0.9	42.76	2.39
401421	1.0	47.51	2.85
401421	1.1	106.56	3.34
401421	1.2	165.61	3.86
401421	1.3	224.66	4.39
401421	1.4	283.71	4.95
401421	1.5	342.76	5.54
401421	1.6	401.8	8.59
401421	1.7	460.85	9.02
401421	1.8	519.9	9.44
401421	1.9	578.95	9.83
401421	2.0	638.0	10.21
401421	2.1	825.0	10.58
401421	2.2	1012.0	10.93
401421	2.3	1199.0	11.28
401421	2.4	1386.0	11.61
401421	2.5	1573.0	11.93
401421	2.6	1760.0	12.24
401421	2.7	1947.0	12.55
401421	2.8	2134.0	12.85
401421	2.9	2321.0	13.14
401421	3.0	2508.0	13.42
401421	3.1	2900.1	13.7
401421	3.2	3292.2	13.97
401421	3.3	3684.3	14.24
401421	3.4	4076.4	14.51
401421	3.5	4468.5	14.76
401421	3.6	4860.6	15.02
401421	3.7	5252.7	15.27
401421	3.8	5644.8	15.51
401421	3.9	6036.9	15.75
401421	4.0	6429.0	15.99
401421	4.1	7252.3	16.23
401421	4.2	8075.6	16.46
401421	4.3	8898.9	16.68
401421	4.4	9722.2	16.91
401421	4.5	10545.5	17.13
401421	4.6	11368.8	17.35
401421	4.7	12192.1	17.57
401421	4.8	13015.4	17.78
401421	4.9	13838.7	17.99
401421	5.0	14662.0	18.2
401421	5.1	14791.44	18.4
401421	5.118696671	15956.36	18.44
401422	0.0	0.0	0.0
401422	0.1	10.88	0.0
401422	0.2	21.75	0.09
401422	0.3	32.63	0.28
401422	0.4	43.5	0.54
401422	0.5	54.38	0.83
401422	0.6	65.26	1.17
401422	0.7	76.13	1.55
401422	0.8	87.01	1.96
401422	0.9	97.88	2.39
401422	1.0	108.76	2.85
401422	1.1	176.68	3.34
401422	1.2	244.61	3.86
401422	1.3	312.53	4.39
401422	1.4	380.46	4.95
401422	1.5	448.38	5.54
401422	1.6	516.3	8.59
401422	1.7	584.23	9.02
401422	1.8	652.15	9.44
401422	1.9	720.08	9.83
401422	2.0	788.0	10.21
401422	2.1	1051.4	10.58
401422	2.2	1314.8	10.93
401422	2.3	1578.2	11.28
401422	2.4	1841.6	11.61
401422	2.5	2105.0	11.93
401422	2.6	2368.4	12.24
401422	2.7	2631.8	12.55
401422	2.8	2895.2	12.85
401422	2.9	3158.6	13.14
401422	3.0	3422.0	13.42
401422	3.1	4001.4	13.7
401422	3.2	4580.8	13.97
401422	3.3	5160.2	14.24
401422	3.4	5739.6	14.51
401422	3.5	6319.0	14.76
401422	3.6	6898.4	15.02
401422	3.7	7477.8	15.27
401422	3.8	8057.2	15.51
401422	3.9	8636.6	15.75
401422	4.0	9216.0	15.99
401422	4.1	10046.5	16.23
401422	4.2	10877.0	16.46
401422	4.3	11707.5	16.68
401422	4.4	12538.0	16.91
401422	4.5	13368.5	17.13
401422	4.6	14199.0	17.35
401422	4.7	15029.5	17.57
401422	4.8	15860.0	17.78
401422	4.9	16690.5	17.99
401422	5.0	17521.0	18.2
401422	5.1	17628.79	18.4
401422	5.106980848	18598.86	18.42
401423	0.0	0.0	0.0
401423	0.1	13.1	0.0
401423	0.2	26.2	0.09
401423	0.3	39.3	0.28
401423	0.4	52.39	0.54
401423	0.5	65.49	0.83
401423	0.6	78.59	1.17
401423	0.7	91.69	1.55
401423	0.8	104.79	1.96
401423	0.9	117.89	2.39
401423	1.0	130.99	2.85
401423	1.1	210.69	3.34
401423	1.2	290.39	3.86
401423	1.3	370.09	4.39
401423	1.4	449.79	4.95
401423	1.5	529.49	5.54
401423	1.6	609.19	8.59
401423	1.7	688.9	9.02
401423	1.8	768.6	9.44
401423	1.9	848.3	9.83
401423	2.0	928.0	10.21
401423	2.1	1188.6	10.58
401423	2.2	1449.2	10.93
401423	2.3	1709.8	11.28
401423	2.4	1970.4	11.61
401423	2.5	2231.0	11.93
401423	2.6	2491.6	12.24
401423	2.7	2752.2	12.55
401423	2.8	3012.8	12.85
401423	2.9	3273.4	13.14
401423	3.0	3534.0	13.42
401423	3.1	4133.8	13.7
401423	3.2	4733.6	13.97
401423	3.3	5333.4	14.24
401423	3.4	5933.2	14.51
401423	3.5	6533.0	14.76
401423	3.6	7132.8	15.02
401423	3.7	7732.6	15.27
401423	3.8	8332.4	15.51
401423	3.9	8932.2	15.75
401423	4.0	9532.0	15.99
401423	4.1	10591.3	16.23
401423	4.2	11650.6	16.46
401423	4.3	12709.9	16.68
401423	4.4	13769.2	16.91
401423	4.5	14828.5	17.13
401423	4.6	15887.8	17.35
401423	4.7	16947.1	17.57
401423	4.8	18006.4	17.78
401423	4.9	19065.7	17.99
401423	5.0	20125.0	18.2
401423	5.089581587	21247.13	18.38
401424	0.0	0.0	0.0
401424	0.1	7.61	0.0
401424	0.2	15.23	0.09
401424	0.3	22.84	0.28
401424	0.4	30.45	0.54
401424	0.5	38.07	0.83
401424	0.6	45.68	1.17
401424	0.7	53.29	1.55
401424	0.8	60.91	1.96
401424	0.9	68.52	2.39
401424	1.0	76.13	2.85
401424	1.1	137.22	3.34
401424	1.2	198.31	3.86
401424	1.3	259.39	4.39
401424	1.4	320.48	4.95
401424	1.5	381.57	5.54
401424	1.6	442.65	8.59
401424	1.7	503.74	9.02
401424	1.8	564.83	9.44
401424	1.9	625.91	9.83
401424	2.0	687.0	10.21
401424	2.1	887.2	10.58
401424	2.2	1087.4	10.93
401424	2.3	1287.6	11.28
401424	2.4	1487.8	11.61
401424	2.5	1688.0	11.93
401424	2.6	1888.2	12.24
401424	2.7	2088.4	12.55
401424	2.8	2288.6	12.85
401424	2.9	2488.8	13.14
401424	3.0	2689.0	13.42
401424	3.1	3157.3	13.7
401424	3.2	3625.6	13.97
401424	3.3	4093.9	14.24
401424	3.4	4562.2	14.51
401424	3.5	5030.5	14.76
401424	3.6	5498.8	15.02
401424	3.7	5967.1	15.27
401424	3.8	6435.4	15.51
401424	3.9	6903.7	15.75
401424	4.0	7372.0	15.99
401424	4.1	8234.5	16.23
401424	4.2	9097.0	16.46
401424	4.3	9959.5	16.68
401424	4.4	10822.0	16.91
401424	4.5	11684.5	17.13
401424	4.6	12547.0	17.35
401424	4.7	13409.5	17.57
401424	4.8	14272.0	17.78
401424	4.9	15134.5	17.99
401424	5.0	15997.0	18.2
401424	5.092588974	17001.84	18.39
401425	0.0	0.0	0.0
401425	0.1	9.74	0.0
401425	0.2	19.49	0.09
401425	0.3	29.23	0.28
401425	0.4	38.97	0.54
401425	0.5	48.72	0.83
401425	0.6	58.46	1.17
401425	0.7	68.2	1.55
401425	0.8	77.95	1.96
401425	0.9	87.69	2.39
401425	1.0	97.43	2.85
401425	1.1	169.19	3.34
401425	1.2	240.95	3.86
401425	1.3	312.7	4.39
401425	1.4	384.46	4.95
401425	1.5	456.22	5.54
401425	1.6	527.97	8.59
401425	1.7	599.73	9.02
401425	1.8	671.49	9.44
401425	1.9	743.24	9.83
401425	2.0	815.0	10.21
401425	2.1	1152.8	10.58
401425	2.2	1490.6	10.93
401425	2.3	1828.4	11.28
401425	2.4	2166.2	11.61
401425	2.5	2504.0	11.93
401425	2.6	2841.8	12.24
401425	2.7	3179.6	12.55
401425	2.8	3517.4	12.85
401425	2.9	3855.2	13.14
401425	3.0	4193.0	13.42
401425	3.1	4929.8	13.7
401425	3.2	5666.6	13.97
401425	3.3	6403.4	14.24
401425	3.4	7140.2	14.51
401425	3.5	7877.0	14.76
401425	3.6	8613.8	15.02
401425	3.7	9350.6	15.27
401425	3.8	10087.4	15.51
401425	3.9	10824.2	15.75
401425	4.0	11561.0	15.99
401425	4.1	12743.3	16.23
401425	4.2	13925.6	16.46
401425	4.3	15107.9	16.68
401425	4.4	16290.2	16.91
401425	4.5	17472.5	17.13
401425	4.6	18654.8	17.35
401425	4.7	19837.1	17.57
401425	4.8	21019.4	17.78
401425	4.9	22201.7	17.99
401425	5.0	23384.0	18.2
401425	5.09546206	24750.8	18.4
401439	0.0	0.0	0.0
401439	0.1	6.0	0.0
401439	0.2	12.01	0.08
401439	0.3	18.01	0.23
401439	0.4	24.01	0.43
401439	0.5	30.02	0.66
401439	0.6	36.02	0.94
401439	0.7	42.02	1.24
401439	0.8	48.02	1.57
401439	0.9	54.03	1.91
401439	1.0	60.03	2.28
401439	1.1	115.33	2.67
401439	1.2	170.62	3.08
401439	1.3	225.92	4.91
401439	1.4	281.22	5.23
401439	1.5	336.52	5.52
401439	1.6	391.81	5.79
401439	1.7	447.11	6.06
401439	1.8	502.41	6.31
401439	1.9	557.7	6.55
401439	2.0	613.0	6.78
401439	2.1	834.8	7.01
401439	2.2	1056.6	7.23
401439	2.3	1278.4	7.44
401439	2.4	1500.2	7.64
401439	2.5	1722.0	7.84
401439	2.6	1943.8	8.04
401439	2.7	2165.6	8.23
401439	2.8	2387.4	8.41
401439	2.9	2609.2	8.6
401439	3.0	2831.0	8.77
401439	3.1	3535.2	8.95
401439	3.2	4239.4	9.12
401439	3.3	4943.6	9.29
401439	3.4	5647.8	9.45
401439	3.5	6352.0	9.62
401439	3.6	7056.2	9.77
401439	3.7	7760.4	9.93
401439	3.8	8464.6	10.09
401439	3.9	9168.8	10.24
401439	4.0	9873.0	10.39
401439	4.1	11397.2	10.54
401439	4.2	12921.4	10.68
401439	4.3	14445.6	10.82
401439	4.4	15969.8	10.97
401439	4.5	17494.0	11.11
401439	4.6	19018.2	11.24
401439	4.7	20542.4	11.38
401439	4.8	22066.6	11.52
401439	4.9	23590.8	11.65
401439	5.0	25115.0	11.78
401439	5.1	25317.06	11.91
401439	5.101116641	27135.57	11.91
401440	0.0	0.0	0.0
401440	0.1	23.92	0.0
401440	0.2	47.85	0.08
401440	0.3	71.77	0.23
401440	0.4	95.69	0.43
401440	0.5	119.62	0.66
401440	0.6	143.54	0.94
401440	0.7	167.46	1.24
401440	0.8	191.39	1.57
401440	0.9	215.31	1.91
401440	1.0	239.23	2.28
401440	1.1	331.41	2.67
401440	1.2	423.59	3.08
401440	1.3	515.76	4.91
401440	1.4	607.94	5.23
401440	1.5	700.12	5.52
401440	1.6	792.29	5.79
401440	1.7	884.47	6.06
401440	1.8	976.65	6.31
401440	1.9	1068.82	6.55
401440	2.0	1161.0	6.78
401440	2.1	1414.9	7.01
401440	2.2	1668.8	7.23
401440	2.3	1922.7	7.44
401440	2.4	2176.6	7.64
401440	2.5	2430.5	7.84
401440	2.6	2684.4	8.04
401440	2.7	2938.3	8.23
401440	2.8	3192.2	8.41
401440	2.9	3446.1	8.6
401440	3.0	3700.0	8.77
401440	3.1	4305.9	8.95
401440	3.2	4911.8	9.12
401440	3.3	5517.7	9.29
401440	3.4	6123.6	9.45
401440	3.5	6729.5	9.62
401440	3.6	7335.4	9.77
401440	3.7	7941.3	9.93
401440	3.8	8547.2	10.09
401440	3.9	9153.1	10.24
401440	4.0	9759.0	10.39
401440	4.1	10921.9	10.54
401440	4.2	12084.8	10.68
401440	4.3	13247.7	10.82
401440	4.4	14410.6	10.97
401440	4.5	15573.5	11.11
401440	4.6	16736.4	11.24
401440	4.7	17899.3	11.38
401440	4.8	19062.2	11.52
401440	4.9	20225.1	11.65
401440	5.0	21388.0	11.78
401440	5.090995798	22760.82	11.9
401441	0.0	0.0	0.0
401441	0.1	28.76	0.0
401441	0.2	57.53	0.09
401441	0.3	86.29	0.26
401441	0.4	115.05	0.48
401441	0.5	143.81	0.75
401441	0.6	172.58	1.05
401441	0.7	201.34	1.4
401441	0.8	230.1	1.76
401441	0.9	258.87	2.15
401441	1.0	287.63	2.57
401441	1.1	428.57	3.01
401441	1.2	569.5	3.47
401441	1.3	710.44	3.95
401441	1.4	851.38	4.46
401441	1.5	992.31	6.79
401441	1.6	1133.25	7.15
401441	1.7	1274.19	7.49
401441	1.8	1415.13	7.82
401441	1.9	1556.06	8.13
401441	2.0	1697.0	8.43
401441	2.1	2012.0	8.72
401441	2.2	2327.0	9.0
401441	2.3	2642.0	9.28
401441	2.4	2957.0	9.54
401441	2.5	3272.0	9.8
401441	2.6	3587.0	10.05
401441	2.7	3902.0	10.29
401441	2.8	4217.0	10.53
401441	2.9	4532.0	10.76
401441	3.0	4847.0	10.99
401441	3.1	5513.9	11.21
401441	3.2	6180.8	11.43
401441	3.3	6847.7	11.65
401441	3.4	7514.6	11.86
401441	3.5	8181.5	12.06
401441	3.6	8848.4	12.27
401441	3.7	9515.3	12.47
401441	3.8	10182.2	12.67
401441	3.9	10849.1	12.86
401441	4.0	11516.0	13.05
401441	4.1	12685.6	13.24
401441	4.2	13855.2	13.42
401441	4.3	15024.8	13.61
401441	4.4	16194.4	13.79
401441	4.5	17364.0	13.97
401441	4.6	18533.6	14.14
401441	4.7	19703.2	14.32
401441	4.8	20872.8	14.49
401441	4.9	22042.4	14.66
401441	5.0	23212.0	14.83
401441	5.094715011	24645.33	14.98
401442	0.0	0.0	0.0
401442	0.1	39.66	0.0
401442	0.2	79.31	0.09
401442	0.3	118.97	0.26
401442	0.4	158.62	0.48
401442	0.5	198.28	0.75
401442	0.6	237.93	1.05
401442	0.7	277.59	1.4
401442	0.8	317.25	1.76
401442	0.9	356.9	2.15
401442	1.0	396.56	2.57
401442	1.1	621.1	3.01
401442	1.2	845.65	3.47
401442	1.3	1070.19	3.95
401442	1.4	1294.73	4.46
401442	1.5	1519.28	6.79
401442	1.6	1743.82	7.15
401442	1.7	1968.37	7.49
401442	1.8	2192.91	7.82
401442	1.9	2417.46	8.13
401442	2.0	2642.0	8.43
401442	2.1	3202.3	8.72
401442	2.2	3762.6	9.0
401442	2.3	4322.9	9.28
401442	2.4	4883.2	9.54
401442	2.5	5443.5	9.8
401442	2.6	6003.8	10.05
401442	2.7	6564.1	10.29
401442	2.8	7124.4	10.53
401442	2.9	7684.7	10.76
401442	3.0	8245.0	10.99
401442	3.1	9236.5	11.21
401442	3.2	10228.0	11.43
401442	3.3	11219.5	11.65
401442	3.4	12211.0	11.86
401442	3.5	13202.5	12.06
401442	3.6	14194.0	12.27
401442	3.7	15185.5	12.47
401442	3.8	16177.0	12.67
401442	3.9	17168.5	12.86
401442	4.0	18160.0	13.05
401442	4.1	19697.2	13.24
401442	4.2	21234.4	13.42
401442	4.3	22771.6	13.61
401442	4.4	24308.8	13.79
401442	4.5	25846.0	13.97
401442	4.6	27383.2	14.14
401442	4.7	28920.4	14.32
401442	4.8	30457.6	14.49
401442	4.9	31994.8	14.66
401442	5.0	33532.0	14.83
401442	5.093206321	35257.21	14.98
401443	0.0	0.0	0.0
401443	0.1	14.05	0.0
401443	0.2	28.1	0.09
401443	0.3	42.16	0.26
401443	0.4	56.21	0.48
401443	0.5	70.26	0.75
401443	0.6	84.31	1.05
401443	0.7	98.37	1.95
401443	0.8	112.42	2.19
401443	0.9	126.47	2.41
401443	1.0	140.52	2.61
401443	1.1	353.17	2.79
401443	1.2	565.82	2.96
401443	1.3	778.47	3.12
401443	1.4	991.11	3.27
401443	1.5	1203.76	3.42
401443	1.6	1416.41	3.56
401443	1.7	1629.06	3.69
401443	1.8	1841.7	3.82
401443	1.9	2054.35	3.95
401443	2.0	2267.0	4.07
401443	2.021233237	2354.88	4.1
401445	0.0	0.0	0.0
401445	0.1	18.74	0.0
401445	0.2	37.47	0.08
401445	0.3	56.21	0.23
401445	0.4	74.95	0.61
401445	0.5	93.69	0.76
401445	0.6	112.42	0.88
401445	0.7	131.16	0.98
401445	0.8	149.9	1.07
401445	0.9	168.63	1.16
401445	1.0	187.37	1.24
401445	1.081752562	249.48	1.3
401446	0.0	0.0	0.0
401446	0.1	15.56	0.0
401446	0.2	31.12	0.09
401446	0.3	46.68	0.28
401446	0.4	62.24	0.54
401446	0.5	77.8	0.83
401446	0.6	93.36	1.17
401446	0.7	108.92	1.55
401446	0.8	124.48	1.96
401446	0.9	140.04	2.39
401446	1.0	155.61	2.85
401446	1.1	171.84	3.34
401446	1.2	188.08	3.86
401446	1.3	204.32	4.39
401446	1.4	220.56	4.95
401446	1.5	236.8	5.54
401446	1.6	253.04	8.27
401446	1.7	269.28	8.68
401446	1.8	285.52	9.07
401446	1.9	301.76	9.44
401446	2.0	318.0	9.8
401446	2.1	355.9	10.14
401446	2.2	393.8	10.47
401446	2.3	431.7	10.8
401446	2.4	469.6	11.11
401446	2.5	507.5	11.41
401446	2.6	545.4	11.71
401446	2.7	583.3	12.0
401446	2.8	621.2	12.28
401446	2.9	659.1	12.55
401446	3.0	697.0	12.82
401446	3.1	706.9	13.08
401446	3.116227445	795.95	13.13
401447	0.0	0.0	0.0
401447	0.1	7.53	0.0
401447	0.2	15.06	0.08
401447	0.3	22.59	0.23
401447	0.4	30.11	0.43
401447	0.5	37.64	0.66
401447	0.6	45.17	0.94
401447	0.7	52.7	1.24
401447	0.8	60.23	1.57
401447	0.9	67.76	1.91
401447	1.0	75.28	2.28
401447	1.1	143.46	2.67
401447	1.2	211.63	3.08
401447	1.3	279.8	4.91
401447	1.4	347.97	5.23
401447	1.5	416.14	5.52
401447	1.6	484.31	5.79
401447	1.7	552.49	6.06
401447	1.8	620.66	6.31
401447	1.9	688.83	6.55
401447	2.0	757.0	6.78
401447	2.1	979.7	7.01
401447	2.2	1202.4	7.23
401447	2.3	1425.1	7.44
401447	2.4	1647.8	7.64
401447	2.5	1870.5	7.84
401447	2.6	2093.2	8.04
401447	2.7	2315.9	8.23
401447	2.8	2538.6	8.41
401447	2.9	2761.3	8.6
401447	3.0	2984.0	8.77
401447	3.1	3511.7	8.95
401447	3.2	4039.4	9.12
401447	3.3	4567.1	9.29
401447	3.4	5094.8	9.45
401447	3.5	5622.5	9.62
401447	3.6	6150.2	9.77
401447	3.7	6677.9	9.93
401447	3.8	7205.6	10.09
401447	3.9	7733.3	10.24
401447	4.0	8261.0	10.39
401447	4.1	9161.9	10.54
401447	4.2	10062.8	10.68
401447	4.3	10963.7	10.82
401447	4.4	11864.6	10.97
401447	4.5	12765.5	11.11
401447	4.6	13666.4	11.24
401447	4.7	14567.3	11.38
401447	4.8	15468.2	11.52
401447	4.9	16369.1	11.65
401447	5.0	17270.0	11.78
401447	5.088920487	18248.16	11.9
401448	0.0	0.0	0.0
401448	0.1	5.37	0.0
401448	0.2	10.73	0.08
401448	0.3	16.1	0.23
